left_hand_wrench.f_x,left_hand_wrench.f_y,left_hand_wrench.f_z,left_hand_wrench.tau_x,left_hand_wrench.tau_y,left_hand_wrench.tau_z,right_hand_wrench.f_x,right_hand_wrench.f_y,right_hand_wrench.f_z,right_hand_wrench.tau_x,right_hand_wrench.tau_y,right_hand_wrench.tau_z,time.t
-1.3647,2.6428,7.68388,0.816663,0.748064,-1.36398,0.402823,-4.10757,6.29209,-0.886303,1.47279,0.288884,1.88
-1.6507,2.55363,8.28779,0.824317,0.765109,-1.35815,0.393217,-4.22468,6.36306,-0.889543,1.47485,0.266194,1.89
-1.63216,2.48972,8.23234,0.784313,0.766376,-1.37127,0.101896,-4.08533,6.96659,-0.935221,1.48668,0.270422,1.9
-1.34601,2.57899,7.62836,0.776621,0.749322,-1.37713,0.403789,-4.32635,6.35768,-0.849129,1.48166,0.305259,1.91
-1.34495,2.79914,7.69356,0.739561,0.758368,-1.39505,0.392371,-4.0062,6.29718,-0.926693,1.46598,0.249883,1.92
-1.35473,2.69715,7.70137,0.778795,0.752576,-1.35502,0.38245,-4.17184,6.34709,-0.926656,1.47034,0.276317,1.93
-1.35569,2.47686,7.63586,0.815921,0.743562,-1.33707,0.0891342,-4.04546,6.9592,-0.946264,1.48959,0.297653,1.94
-1.35477,2.6971,7.70135,0.778827,0.752575,-1.35501,0.403829,-4.32637,6.35779,-0.849103,1.48168,0.305275,1.95
-1.33304,2.84032,7.70251,0.727876,0.755429,-1.36828,0.39126,-4.28658,6.35016,-0.8601,1.48461,0.332522,1.96
-1.34223,2.80274,7.34167,0.768534,0.675337,-1.41641,0.125472,-4.17809,6.99003,-0.887058,1.48831,0.233096,1.97
-1.33342,2.63682,7.29376,0.76785,0.670796,-1.3895,0.393234,-4.22477,6.36294,-0.889567,1.47481,0.26622,1.98
-1.35591,2.47714,7.63593,0.815963,0.743502,-1.33708,0.123296,-4.23993,6.97724,-0.857654,1.49805,0.299393,1.99
-1.35495,2.74484,7.67617,0.777449,0.753854,-1.404,0.112424,-4.18698,6.96146,-0.894803,1.49352,0.309506,2
-1.36481,2.643,7.68369,0.816744,0.748009,-1.36398,0.382508,-4.17188,6.3471,-0.926644,1.47034,0.276332,2.01
-1.3559,2.47705,7.63599,0.815962,0.743519,-1.33707,0.393008,-4.27349,6.34196,-0.886246,1.47715,0.315408,2.02
-1.6508,2.55394,8.28765,0.82435,0.76504,-1.35818,0.403077,-4.10773,6.29194,-0.886232,1.47284,0.288938,2.03
-1.33416,2.62031,7.63705,0.765018,0.746362,-1.35036,0.112537,-4.18691,6.96132,-0.894762,1.49353,0.309478,2.04
-1.33344,2.63687,7.29383,0.767843,0.670792,-1.3895,0.112005,-3.91964,6.91664,-0.935216,1.48238,0.243993,2.05
-1.36471,2.64302,7.68366,0.816726,0.74802,-1.36399,0.110319,-3.93272,6.92489,-0.909066,1.48985,0.26114,2.06
-1.34623,2.57907,7.62816,0.776743,0.749302,-1.3771,0.113336,-3.91428,7.27094,-0.908554,1.56503,0.221511,2.07
-1.34404,2.51858,7.64473,0.804283,0.740521,-1.31034,0.11294,-4.13817,6.98246,-0.898028,1.49126,0.260315,2.08
-1.36491,2.64313,7.68368,0.816766,0.748002,-1.36397,0.414112,-4.16075,6.30759,-0.849083,1.47738,0.278869,2.09
-1.34413,2.51842,7.64457,0.804357,0.740536,-1.3103,0.112886,-4.1383,6.9823,-0.898042,1.49124,0.260327,2.1
-1.34401,2.51833,7.64459,0.804342,0.740559,-1.31031,0.404028,-4.32647,6.35757,-0.849057,1.48171,0.305303,2.11
-1.35508,2.74511,7.6758,0.77752,0.753799,-1.40401,0.11308,-4.13834,6.98237,-0.898009,1.49126,0.260372,2.12
-1.34616,2.57926,7.62807,0.776736,0.749254,-1.37712,0.112873,-4.13811,6.98247,-0.898035,1.49124,0.260291,2.13
-1.36487,2.64316,7.68367,0.816766,0.747996,-1.36397,0.123507,-4.23985,6.97704,-0.857622,1.49807,0.299381,2.14
-1.08775,2.4921,7.50548,0.815571,0.750742,-1.34143,0.113148,-4.13824,6.98224,-0.897961,1.49131,0.26033,2.15
-1.04823,2.70971,7.03312,0.757427,0.729254,-1.35619,0.123692,-4.23993,6.97692,-0.857558,1.49812,0.299413,2.16
-1.3552,2.74529,7.67594,0.777548,0.753763,-1.40399,0.39143,-4.28653,6.34998,-0.860038,1.48466,0.332508,2.17
-1.3649,2.64341,7.68374,0.816734,0.747945,-1.36401,0.380237,-4.15314,6.8427,-0.897297,1.49882,0.265205,2.18
-1.36487,2.64353,7.68349,0.816756,0.747916,-1.36402,0.382656,-4.17174,6.34704,-0.926577,1.47039,0.276289,2.19
-1.35494,2.69785,7.70103,0.778876,0.752433,-1.35505,0.393486,-4.22467,6.36294,-0.889464,1.47491,0.2662,2.2
-1.35609,2.47774,7.63574,0.816019,0.743367,-1.33712,0.393552,-4.22467,6.3629,-0.88944,1.47493,0.266197,2.21
-1.34254,2.80323,7.34153,0.768673,0.675204,-1.4164,0.403833,-4.05912,6.31264,-0.889393,1.47063,0.239788,2.22
-1.3561,2.47768,7.63575,0.816036,0.743388,-1.33709,0.392627,-4.00609,6.29709,-0.926604,1.46606,0.249855,2.23
-1.35626,2.47774,7.63586,0.816061,0.743361,-1.33709,0.380996,-4.18498,6.35506,-0.900429,1.47785,0.293452,2.24
-1.36495,2.64364,7.68389,0.816746,0.747887,-1.36402,0.113166,-4.13829,6.98222,-0.897956,1.49131,0.26034,2.25
-1.34626,2.57962,7.62806,0.776759,0.74919,-1.37713,0.0996877,-3.87991,6.90868,-0.946143,1.48536,0.271236,2.26
-1.35516,2.74548,7.67596,0.777514,0.753717,-1.40404,0.404419,-4.32649,6.35734,-0.848942,1.48177,0.305314,2.27
-1.35615,2.47772,7.63573,0.816044,0.743369,-1.3371,0.113025,-4.1382,6.98238,-0.897984,1.49129,0.260312,2.28
-1.34342,2.53547,7.30137,0.80715,0.664878,-1.34948,0.393622,-4.22462,6.36284,-0.88938,1.47494,0.266167,2.29
-1.36509,2.64366,7.68365,0.816799,0.747893,-1.36399,0.403706,-4.05891,6.31281,-0.889425,1.47062,0.239736,2.3
-1.63832,2.61229,7.95319,0.81553,0.686427,-1.37056,0.393366,-4.27346,6.34168,-0.886129,1.47721,0.315389,2.31
-1.64115,2.65634,8.27982,0.78514,0.770762,-1.39819,0.405262,-4.0458,6.30488,-0.915609,1.46309,0.222617,2.32
-1.63231,2.49047,8.23203,0.784423,0.76625,-1.37128,0.113029,-4.13822,6.98223,-0.898026,1.49125,0.260315,2.33
-1.356,2.47772,7.63589,0.815993,0.743393,-1.3371,0.403536,-4.05905,6.31305,-0.889472,1.47056,0.23979,2.34
-1.35604,2.47755,7.63582,0.816044,0.743418,-1.33707,0.404022,-4.32629,6.35773,-0.849042,1.4817,0.305257,2.35
-1.36502,2.64359,7.68362,0.816795,0.747895,-1.36399,0.102009,-4.08524,6.96652,-0.935177,1.4867,0.270394,2.36
-1.34628,2.57963,7.62819,0.776763,0.749194,-1.37711,0.123553,-4.23986,6.9771,-0.8576,1.49808,0.299394,2.37
-1.64218,2.3887,8.23969,0.823677,0.760406,-1.33126,0.122576,-4.02118,6.9114,-0.894779,1.48919,0.283036,2.38
-1.33424,2.62079,7.63684,0.76508,0.746273,-1.35036,0.382435,-4.17183,6.34719,-0.926658,1.47031,0.276318,2.39
-1.35497,2.74535,7.6757,0.777531,0.753764,-1.404,0.403883,-4.32642,6.35796,-0.849088,1.48166,0.305322,2.4
-1.36494,2.64339,7.68368,0.816816,0.747939,-1.36396,0.382257,-4.17193,6.34734,-0.926729,1.47023,0.276355,2.41
-1.346,2.53199,7.65329,0.778101,0.747911,-1.32814,0.393249,-4.22469,6.36313,-0.889542,1.47482,0.266204,2.42
-1.35609,2.47758,7.63593,0.816033,0.743407,-1.33708,0.39321,-4.22474,6.36315,-0.889546,1.47484,0.26622,2.43
-1.60965,2.60276,7.91519,0.737634,0.692204,-1.37473,0.393132,-4.22462,6.36312,-0.889565,1.47483,0.266182,2.44
-1.36714,2.70426,7.66723,0.789225,0.756637,-1.43077,0.393186,-4.22478,6.36309,-0.889552,1.47483,0.266218,2.45
-1.35514,2.74551,7.67597,0.777523,0.753716,-1.40401,0.123424,-4.23996,6.97727,-0.857676,1.49802,0.299437,2.46
-1.34621,2.57953,7.62822,0.776753,0.749214,-1.37711,0.390551,-4.25504,6.83774,-0.856981,1.50554,0.304371,2.47
-1.34238,2.8031,7.34146,0.768693,0.67523,-1.41637,0.660412,-4.23974,6.22356,-0.888857,1.48236,0.271146,2.48
-1.34617,2.57933,7.62821,0.776771,0.749249,-1.37708,0.405698,-4.26468,6.37083,-0.878607,1.47185,0.239016,2.49
-1.35596,2.47748,7.63592,0.816033,0.743425,-1.33707,0.136609,-4.31165,6.49739,-0.849832,1.47412,0.30044,2.5
-1.3449,2.79966,7.69342,0.739583,0.758279,-1.39505,0.392762,-4.27347,6.34219,-0.886301,1.47709,0.315406,2.51
-1.35517,2.74537,7.67597,0.777565,0.753733,-1.40399,0.393188,-4.22481,6.3631,-0.889551,1.47484,0.26623,2.52
-1.34624,2.57964,7.62809,0.77678,0.749188,-1.37712,0.11066,-4.20029,6.96957,-0.868719,1.50095,0.326677,2.53
-1.35501,2.7454,7.67584,0.777526,0.753743,-1.40401,0.392777,-4.27349,6.34216,-0.886303,1.47708,0.315404,2.54
-1.64425,2.4491,8.22321,0.796107,0.769207,-1.39803,0.660428,-4.23976,6.22356,-0.888855,1.48235,0.271147,2.55
-1.34604,2.5794,7.62802,0.776759,0.74925,-1.3771,0.403218,-4.05929,6.31311,-0.889602,1.47047,0.23985,2.56
-1.34618,2.57942,7.62814,0.776762,0.749234,-1.3771,0.393132,-4.22488,6.36316,-0.889592,1.47481,0.266259,2.57
-1.35511,2.74534,7.67591,0.777558,0.753745,-1.40399,0.12325,-4.24011,6.97738,-0.857685,1.49801,0.299456,2.58
-1.33357,2.63726,7.29371,0.76791,0.670704,-1.38948,0.112803,-4.13844,6.98251,-0.898119,1.4912,0.260393,2.59
-1.34624,2.5796,7.62814,0.776797,0.749196,-1.37709,0.122746,-3.97271,6.93265,-0.898115,1.48686,0.233935,2.6
-1.3464,2.57969,7.62821,0.776813,0.749156,-1.37711,0.112501,-4.13831,6.98263,-0.898178,1.49113,0.260336,2.61
-1.35607,2.47762,7.6358,0.816065,0.743403,-1.33706,0.133244,-4.07423,6.92747,-0.857727,1.49369,0.272983,2.62
-1.33624,2.63395,7.64556,0.738914,0.753702,-1.36814,0.112667,-4.13835,6.9826,-0.898145,1.49118,0.260365,2.63
-1.63233,2.49044,8.23204,0.784448,0.766249,-1.37125,0.400556,-4.08923,6.78786,-0.857016,1.50118,0.277911,2.64
-1.34629,2.57953,7.62815,0.77681,0.749206,-1.37708,0.369026,-4.10043,6.82724,-0.934575,1.49416,0.275394,2.65
-1.35521,2.7455,7.67592,0.777591,0.753703,-1.40399,0.392885,-4.27347,6.34209,-0.886292,1.4771,0.315402,2.66
-1.35514,2.7454,7.67583,0.777598,0.753727,-1.40398,0.112819,-4.13841,6.98247,-0.8981,1.4912,0.260371,2.67
-1.35608,2.47765,7.63574,0.816095,0.743393,-1.33705,0.660432,-4.23966,6.22359,-0.888852,1.48235,0.271128,2.68
-1.34344,2.53558,7.30133,0.807211,0.664848,-1.34944,0.38239,-4.17187,6.3471,-0.926708,1.47029,0.276327,2.69
-1.3553,2.74558,7.67581,0.777619,0.753692,-1.40397,0.393212,-4.22475,6.36312,-0.889559,1.47484,0.266222,2.7
-1.35514,2.74552,7.67577,0.777604,0.753711,-1.40397,0.393291,-4.22484,6.36308,-0.889543,1.47484,0.266249,2.71
-1.3552,2.74558,7.67582,0.777614,0.753692,-1.40397,0.389586,-4.03623,6.772,-0.894178,1.49665,0.287985,2.72
-1.35507,2.74554,7.67579,0.777593,0.753689,-1.40398,0.112972,-4.13847,6.98231,-0.898057,1.49123,0.26038,2.73
-1.35512,2.7455,7.67574,0.777607,0.753695,-1.40398,0.123574,-4.24004,6.97717,-0.85762,1.49805,0.299452,2.74
-1.34332,2.78679,7.68476,0.765957,0.750743,-1.37721,0.647894,-4.19995,6.21573,-0.89984,1.48531,0.298369,2.75
-1.35504,2.69807,7.70097,0.778995,0.752374,-1.35501,0.391519,-4.28681,6.34983,-0.860029,1.48465,0.332575,2.76
-1.36509,2.64362,7.68359,0.816901,0.747889,-1.36393,0.382521,-4.17203,6.34699,-0.926648,1.47033,0.27636,2.77
-1.35258,2.70151,7.34909,0.80808,0.66932,-1.37632,0.380496,-4.23387,6.33411,-0.897215,1.48009,0.342667,2.78
-1.35553,2.74566,7.67588,0.777715,0.753646,-1.40395,0.670359,-4.12277,6.15229,-0.885517,1.48037,0.293864,2.79
-1.3552,2.74559,7.67595,0.77762,0.753683,-1.40397,0.133648,-4.07437,6.92721,-0.857584,1.49376,0.273012,2.8
-1.35542,2.74564,7.67612,0.777661,0.753649,-1.40396,0.123124,-3.97268,6.93229,-0.898003,1.48695,0.233916,2.81
-1.35531,2.74562,7.67592,0.777624,0.753677,-1.40397,0.393426,-4.22485,6.36292,-0.889494,1.47486,0.266243,2.82
-1.3651,2.6437,7.68354,0.816922,0.747853,-1.36394,0.660814,-4.23973,6.22328,-0.88874,1.48244,0.271138,2.83
-1.35533,2.74567,7.67573,0.777671,0.753649,-1.40397,0.113117,-4.13844,6.98231,-0.89802,1.49126,0.26039,2.84
-1.36412,2.91143,7.72362,0.778436,0.758205,-1.43085,0.390158,-3.98753,6.79294,-0.897365,1.49444,0.238806,2.85
-1.37396,2.80956,7.73143,0.817669,0.752391,-1.39083,0.404046,-4.32638,6.35767,-0.849052,1.48171,0.305285,2.86
-1.35532,2.74552,7.67591,0.777701,0.75368,-1.40393,0.133645,-4.07432,6.92718,-0.857602,1.49376,0.272995,2.87
-1.34324,2.78686,7.68461,0.765965,0.750723,-1.37721,0.403598,-4.05915,6.31289,-0.889475,1.47057,0.239803,2.88
-1.36515,2.64367,7.68372,0.816926,0.747861,-1.36392,0.391685,-4.28667,6.34982,-0.859974,1.48469,0.332549,2.89
-1.35338,2.73264,7.66748,0.803825,0.746201,-1.38615,0.394541,-4.26824,6.69599,-0.859498,1.55984,0.292922,2.9
-1.36519,2.64376,7.68366,0.816932,0.747852,-1.36392,0.112227,-3.9199,6.91646,-0.935196,1.48238,0.244073,2.91
-1.37399,2.80961,7.73141,0.817712,0.752377,-1.39081,0.403536,-4.05917,6.31291,-0.889488,1.47055,0.239815,2.92
-1.35532,2.74552,7.67596,0.777687,0.753681,-1.40393,0.113001,-4.13837,6.98232,-0.898029,1.49125,0.260358,2.93
-1.36518,2.64376,7.68372,0.816936,0.747849,-1.36392,0.123596,-4.23981,6.97717,-0.857572,1.4981,0.29938,2.94
-1.3554,2.74568,7.67599,0.777694,0.753644,-1.40395,0.123191,-3.9728,6.93234,-0.898001,1.48695,0.233963,2.95
-1.3553,2.74573,7.67589,0.77765,0.753653,-1.40396,0.090726,-4.04027,7.31318,-0.919545,1.57226,0.275197,2.96
-1.35523,2.74579,7.676,0.777628,0.753629,-1.40399,0.39322,-4.27349,6.34171,-0.886193,1.47716,0.315383,2.97
-1.34341,2.78699,7.6849,0.765969,0.750692,-1.37722,0.393602,-4.22485,6.3628,-0.889457,1.47489,0.266241,2.98
-1.651,2.55464,8.2876,0.82453,0.764921,-1.3581,0.380462,-4.23375,6.33414,-0.897227,1.48009,0.342636,2.99
-1.35536,2.74562,7.67605,0.777677,0.753645,-1.40396,0.404081,-4.32648,6.35765,-0.849023,1.4817,0.305305,3
-1.34271,2.80349,7.34149,0.76881,0.675105,-1.41634,0.403555,-4.05909,6.313,-0.889484,1.47056,0.239798,3.01
-1.36421,2.91154,7.72355,0.778458,0.75817,-1.43084,0.382473,-4.17193,6.34706,-0.926672,1.4703,0.276335,3.02
-1.3554,2.74572,7.67601,0.777663,0.753628,-1.40396,0.122698,-4.02145,6.91132,-0.89476,1.4892,0.283109,3.03
-1.35542,2.74571,7.67605,0.777658,0.75365,-1.40394,0.403555,-4.05921,6.31286,-0.8895,1.47055,0.239823,3.04
-1.66287,2.76471,8.66208,0.794951,0.853746,-1.41263,0.647979,-4.2,6.21566,-0.899809,1.48532,0.298375,3.05
-1.36395,2.91139,7.72381,0.778369,0.758222,-1.43085,0.649609,-4.1868,6.20745,-0.92601,1.4778,0.28121,3.06
-1.63121,2.71081,8.29719,0.747409,0.775255,-1.38915,0.403172,-4.10788,6.29186,-0.886219,1.47284,0.288978,3.07
-1.36496,2.64367,7.68357,0.816906,0.747885,-1.36391,0.383614,-4.16649,6.70158,-0.900021,1.55294,0.253824,3.08
-1.34515,2.79987,7.69343,0.739733,0.758207,-1.395,0.403932,-4.32641,6.35777,-0.84909,1.48168,0.305298,3.09
-1.35522,2.74557,7.67599,0.77764,0.753684,-1.40394,0.393417,-4.225,6.36286,-0.889517,1.47484,0.266281,3.1
-1.33335,2.84125,7.70221,0.728083,0.755214,-1.36826,0.390611,-4.01935,6.30558,-0.900584,1.47343,0.267056,3.11
-1.36419,2.91147,7.72372,0.778454,0.758189,-1.43083,0.39394,-4.26807,6.6966,-0.859679,1.55971,0.292892,3.12
-1.35563,2.7457,7.67612,0.777726,0.753632,-1.40392,0.413977,-4.16079,6.30781,-0.849118,1.47734,0.278898,3.13
-1.35533,2.74558,7.67602,0.777684,0.753664,-1.40394,0.120818,-4.03455,6.91958,-0.868677,1.49665,0.300235,3.14
-1.35539,2.74574,7.67603,0.777665,0.753618,-1.40397,0.123349,-4.24002,6.97726,-0.857653,1.49804,0.299437,3.15
-1.34255,2.80328,7.34148,0.768805,0.67517,-1.41631,0.123415,-4.24001,6.97716,-0.85764,1.49805,0.299429,3.16
-1.62859,2.71423,7.94543,0.77644,0.692217,-1.41048,0.112868,-4.13838,6.98247,-0.898067,1.49123,0.26037,3.17
-1.35517,2.74549,7.67593,0.777655,0.753705,-1.40392,0.393265,-4.22483,6.36315,-0.889557,1.47483,0.266257,3.18
-1.34319,2.78679,7.68474,0.765964,0.750754,-1.37719,0.122902,-3.97285,6.93253,-0.898093,1.48688,0.233976,3.19
-1.35524,2.74556,7.67583,0.777703,0.753678,-1.40392,0.647363,-4.24874,6.19477,-0.896614,1.48752,0.347562,3.2
-1.64124,2.65649,8.27986,0.785288,0.770714,-1.39812,0.393225,-4.22485,6.36313,-0.88956,1.47482,0.266257,3.21
-1.35519,2.74564,7.67577,0.7777,0.753661,-1.40394,0.122405,-4.02143,6.91151,-0.894838,1.48916,0.283093,3.22
-1.64127,2.65644,8.27971,0.785326,0.770745,-1.39809,0.380509,-4.18502,6.3555,-0.90058,1.47775,0.293478,3.23
-1.34248,2.80325,7.3417,0.768732,0.675187,-1.41631,0.112798,-4.13833,6.98251,-0.898093,1.49119,0.260351,3.24
-1.64115,2.65639,8.27985,0.785308,0.770756,-1.39808,0.11271,-4.13834,6.98269,-0.89812,1.49117,0.260367,3.25
-1.34519,2.79992,7.69326,0.739789,0.758185,-1.39497,0.112816,-4.13842,6.98257,-0.898075,1.49121,0.260377,3.26
-1.34523,2.79996,7.69342,0.739783,0.758177,-1.39499,0.112798,-4.13835,6.98254,-0.898087,1.4912,0.260359,3.27
-1.34518,2.79994,7.69326,0.739767,0.758183,-1.39498,0.403419,-4.05927,6.31303,-0.88954,1.4705,0.239853,3.28
-1.36495,2.64347,7.68371,0.816922,0.747922,-1.36387,0.403778,-4.32634,6.35796,-0.849128,1.48165,0.305285,3.29
-1.35524,2.74556,7.67596,0.7777,0.753671,-1.40392,0.112817,-4.13841,6.98254,-0.898089,1.49121,0.260375,3.3
-1.3553,2.74555,7.67586,0.777727,0.753683,-1.40391,0.112863,-4.13835,6.98254,-0.898064,1.49123,0.260358,3.31
-1.36717,2.70427,7.66708,0.789373,0.756634,-1.43066,0.403868,-4.32641,6.35778,-0.849113,1.48165,0.305298,3.32
-1.37524,2.58938,7.66622,0.854884,0.743314,-1.37285,0.123411,-4.24005,6.97728,-0.857632,1.49803,0.299443,3.33
-1.35524,2.74557,7.67608,0.777647,0.753685,-1.40392,0.1129,-4.13844,6.98244,-0.898065,1.49121,0.260374,3.34
-1.65021,2.82245,8.3275,0.786124,0.775241,-1.42499,0.403929,-4.32647,6.35779,-0.849095,1.48166,0.305323,3.35
-1.36803,2.68784,8.0105,0.786552,0.832188,-1.39154,0.393446,-4.22491,6.36287,-0.889498,1.47486,0.266256,3.36
-1.6414,2.65652,8.27983,0.78536,0.770718,-1.39808,0.123392,-4.24002,6.97732,-0.857669,1.49802,0.299444,3.37
-1.3554,2.74562,7.67599,0.77772,0.753652,-1.40392,0.393358,-4.22484,6.36299,-0.889517,1.47484,0.266243,3.38
-1.34316,2.73925,7.7099,0.767393,0.74944,-1.32818,0.393383,-4.22479,6.36301,-0.889516,1.47485,0.26624,3.39
-1.63752,2.88018,7.9932,0.777229,0.696718,-1.43737,0.113021,-4.13843,6.98228,-0.898045,1.49126,0.260373,3.4
-1.35524,2.74558,7.67592,0.777693,0.753664,-1.40393,0.392929,-4.27354,6.342,-0.886264,1.47711,0.315409,3.41
-1.35529,2.74556,7.67595,0.777718,0.753669,-1.40391,0.102008,-4.08548,6.96675,-0.935199,1.48669,0.270489,3.42
-1.35535,2.74559,7.67601,0.777719,0.753657,-1.40392,0.659745,-4.02114,6.1576,-0.925963,1.47352,0.254807,3.43
-1.35529,2.74562,7.67602,0.777683,0.753657,-1.40394,0.404067,-4.32645,6.35762,-0.849044,1.48171,0.305303,3.44
-1.34332,2.78677,7.68485,0.766014,0.750742,-1.37715,0.393408,-4.22482,6.36298,-0.889493,1.47487,0.266241,3.45
-1.64112,2.65644,8.27963,0.7853,0.770751,-1.39809,0.113017,-4.13839,6.98231,-0.89804,1.49125,0.260359,3.46
-1.63128,2.71086,8.2973,0.747433,0.775239,-1.38914,0.381014,-4.19682,7.17597,-0.867404,1.58368,0.291955,3.47
-1.3553,2.74553,7.67584,0.777721,0.753677,-1.4039,0.13376,-4.07436,6.9271,-0.857561,1.49377,0.273011,3.48
-1.35535,2.74559,7.67608,0.777685,0.75367,-1.40391,0.393361,-4.22477,6.36296,-0.8895,1.47485,0.266211,3.49
-1.64121,2.65635,8.27982,0.785368,0.770752,-1.39806,0.112971,-4.13848,6.98234,-0.898043,1.49123,0.260382,3.5
-1.35289,2.68492,7.69258,0.80522,0.744933,-1.33716,0.403107,-4.10791,6.29199,-0.886213,1.47282,0.288992,3.51
-1.35305,2.68489,7.69275,0.805195,0.744943,-1.33714,0.123009,-3.97275,6.93245,-0.898058,1.48691,0.233943,3.52
-1.36737,2.70429,7.66739,0.789402,0.7566,-1.43065,0.400744,-4.08939,6.78761,-0.856944,1.50122,0.277939,3.53
-1.34267,2.80333,7.34169,0.768831,0.675144,-1.41629,0.112909,-4.13838,6.98256,-0.898069,1.4912,0.260376,3.54
-1.65106,2.55454,8.28773,0.824582,0.764932,-1.35804,0.123322,-4.23999,6.97743,-0.857686,1.49801,0.299437,3.55
-1.35512,2.74544,7.67605,0.777676,0.753697,-1.40391,0.400567,-4.08918,6.78794,-0.856954,1.50122,0.277885,3.56
-1.34262,2.80332,7.34158,0.768822,0.675153,-1.41629,0.111769,-3.91965,6.91687,-0.935269,1.48231,0.243987,3.57
-1.64129,2.65654,8.28003,0.785327,0.77073,-1.39808,0.101843,-4.08543,6.96675,-0.935241,1.48665,0.270458,3.58
-1.35529,2.7457,7.67599,0.777696,0.753653,-1.40391,0.136041,-4.27973,6.98501,-0.846634,1.49511,0.272179,3.59
-1.64131,2.65661,8.27991,0.785312,0.770713,-1.39809,0.12332,-4.23994,6.97743,-0.857663,1.49802,0.299417,3.6
-1.36731,2.70427,7.66738,0.789382,0.756613,-1.43065,0.412713,-4.16619,5.95354,-0.87575,1.39469,0.301394,3.61
-1.34251,2.80331,7.34162,0.768776,0.675168,-1.4163,0.393286,-4.22483,6.36316,-0.889519,1.47483,0.266244,3.62
-1.62861,2.7142,7.94566,0.77646,0.692215,-1.41044,0.122764,-3.9728,6.93267,-0.898136,1.48684,0.233961,3.63
-1.35513,2.74538,7.67601,0.777684,0.753722,-1.40388,0.393245,-4.22485,6.36317,-0.889519,1.47484,0.266248,3.64
-1.35519,2.74552,7.676,0.777674,0.75369,-1.40391,0.122837,-3.97267,6.93272,-0.898111,1.48686,0.233938,3.65
-1.35522,2.74563,7.67601,0.777668,0.75367,-1.40391,0.123473,-4.24002,6.97724,-0.857624,1.49805,0.29943,3.66
-1.35532,2.74571,7.67626,0.77766,0.753636,-1.40393,0.403752,-4.32647,6.35797,-0.849133,1.48164,0.305324,3.67
-1.6311,2.7109,8.29751,0.747385,0.775231,-1.38915,0.112716,-4.13845,6.98263,-0.898103,1.49119,0.260375,3.68
-1.33231,2.85765,7.35904,0.730854,0.679688,-1.40735,0.0997495,-4.1474,6.95387,-0.905832,1.4964,0.336794,3.69
-1.35512,2.74541,7.676,0.777676,0.753717,-1.40389,0.123411,-4.24005,6.97731,-0.857635,1.49804,0.299446,3.7
-1.64107,2.65619,8.27991,0.785309,0.770794,-1.39806,0.403256,-4.05928,6.3132,-0.889589,1.47048,0.239854,3.71
-1.64121,2.65637,8.27998,0.785321,0.770754,-1.39806,0.122848,-3.9728,6.93256,-0.898102,1.48687,0.233949,3.72
-1.35511,2.7453,7.67599,0.77771,0.753732,-1.40388,0.145921,-4.11422,6.93513,-0.84669,1.49076,0.245783,3.73
-1.64982,2.82211,8.3277,0.786058,0.775311,-1.42496,0.112702,-4.13847,6.98264,-0.89812,1.49117,0.260394,3.74
-1.3512,2.96906,7.38941,0.769548,0.679712,-1.44318,0.101847,-4.08566,6.96668,-0.935255,1.48662,0.270507,3.75
-1.64103,2.65629,8.27986,0.785349,0.770767,-1.39806,0.403819,-4.3265,6.35793,-0.849108,1.48166,0.305332,3.76
-1.34501,2.79978,7.69341,0.739758,0.75822,-1.39496,0.112226,-4.18711,6.96158,-0.89487,1.49345,0.309524,3.77
-1.64091,2.65629,8.27986,0.785302,0.770777,-1.39807,0.112701,-4.13846,6.9826,-0.898126,1.49116,0.260386,3.78
-1.64107,2.65629,8.28017,0.785286,0.770777,-1.39807,0.659466,-4.02118,6.15784,-0.926051,1.47345,0.254821,3.79
-1.34501,2.79974,7.69344,0.739782,0.75823,-1.39494,0.123362,-4.24009,6.97731,-0.857661,1.49801,0.299452,3.8
-1.63107,2.71066,8.29756,0.747397,0.775273,-1.38912,0.133406,-4.07438,6.92739,-0.857681,1.49369,0.273016,3.81
-1.35501,2.74541,7.676,0.777656,0.753711,-1.40391,0.369652,-4.13214,6.33973,-0.937715,1.47319,0.303595,3.82
-1.65009,2.82225,8.32773,0.78612,0.775281,-1.42494,0.39322,-4.22482,6.36314,-0.889559,1.47481,0.266242,3.83
-1.64123,2.65637,8.27986,0.785374,0.77075,-1.39805,0.133084,-4.29835,6.63877,-0.847166,1.41992,0.311847,3.84
-1.35519,2.74547,7.67605,0.77769,0.753697,-1.40389,0.123227,-4.23994,6.97734,-0.857692,1.49801,0.299402,3.85
-1.65115,2.60187,8.26241,0.82323,0.766278,-1.40699,0.390434,-4.25497,6.83774,-0.857023,1.5055,0.304336,3.86
-1.62846,2.71406,7.94566,0.776438,0.692245,-1.41044,0.393119,-4.22489,6.36329,-0.889584,1.47479,0.266266,3.87
-1.35506,2.7454,7.67617,0.777675,0.753705,-1.40389,0.393213,-4.22486,6.36319,-0.889559,1.4748,0.26626,3.88
-1.64126,2.65627,8.27993,0.785356,0.77077,-1.39804,0.382196,-4.17189,6.3474,-0.926746,1.47025,0.27634,3.89
-1.34299,2.78672,7.68494,0.765924,0.750768,-1.37717,0.670039,-4.12284,6.15265,-0.885615,1.48028,0.293914,3.9
